DateId,PK_Date,Date_Name,Year,Year_Name,Half_Year,Half_Year_Name,Quarter,Quarter_Name,Month,Month_Name,Day_Of_Year,Day_Of_Year_Name,Day_Of_Half_Year,Day_Of_Half_Year_Name,Day_Of_Quarter,Day_Of_Quarter_Name,Day_Of_Month,Day_Of_Month_Name,Month_Of_Year,Month_Of_Year_Name,Month_Of_Half_Year,Month_Of_Half_Year_Name,Month_Of_Quarter,Month_Of_Quarter_Name,Quarter_Of_Year,Quarter_Of_Year_Name,Quarter_Of_Half_Year,Quarter_Of_Half_Year_Name,Half_Year_Of_Year,Half_Year_Of_Year_Name
542,2007-01-30,Tuesday -  June 26 2007,01-01-2007 00:00,Calendar 2007,01-01-2007 00:00,Semester 1 -  2007,04-01-2007 00:00,Quarter 2 -  2007,06-01-2007 00:00,Jun-07,177,Day 177,177,Day 177,87,Day 87,26,Day 26,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
543,2007-01-31,Wednesday -  June 27 2007,01-01-2007 00:00,Calendar 2007,01-01-2007 00:00,Semester 1 -  2007,04-01-2007 00:00,Quarter 2 -  2007,06-01-2007 00:00,Jun-07,178,Day 178,178,Day 178,88,Day 88,27,Day 27,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
544,2007-02-01,Thursday -  June 28 2007,01-01-2007 00:00,Calendar 2007,01-01-2007 00:00,Semester 1 -  2007,04-01-2007 00:00,Quarter 2 -  2007,06-01-2007 00:00,Jun-07,179,Day 179,179,Day 179,89,Day 89,28,Day 28,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
545,2007-02-02,Friday -  June 29 2007,01-01-2007 00:00,Calendar 2007,01-01-2007 00:00,Semester 1 -  2007,04-01-2007 00:00,Quarter 2 -  2007,06-01-2007 00:00,Jun-07,180,Day 180,180,Day 180,90,Day 90,29,Day 29,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
546,2007-02-03,Saturday -  June 30 2007,01-01-2007 00:00,Calendar 2007,01-01-2007 00:00,Semester 1 -  2007,04-01-2007 00:00,Quarter 2 -  2007,06-01-2007 00:00,Jun-07,181,Day 181,181,Day 181,91,Day 91,30,Day 30,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
547,2007-02-04,Sunday -  July 01 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,07-01-2007 00:00,Jul-07,182,Day 182,1,Day 1,1,Day 1,1,Day 1,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
548,2007-02-05,Monday -  July 02 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,07-01-2007 00:00,Jul-07,183,Day 183,2,Day 2,2,Day 2,2,Day 2,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
549,2007-02-06,Tuesday -  July 03 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,07-01-2007 00:00,Jul-07,184,Day 184,3,Day 3,3,Day 3,3,Day 3,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
550,2007-02-07,Wednesday -  July 04 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,07-01-2007 00:00,Jul-07,185,Day 185,4,Day 4,4,Day 4,4,Day 4,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
551,2007-02-08,Thursday -  July 05 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,07-01-2007 00:00,Jul-07,186,Day 186,5,Day 5,5,Day 5,5,Day 5,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
552,2007-02-09,Friday -  July 06 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,07-01-2007 00:00,Jul-07,187,Day 187,6,Day 6,6,Day 6,6,Day 6,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
553,2007-02-10,Saturday -  July 07 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,07-01-2007 00:00,Jul-07,188,Day 188,7,Day 7,7,Day 7,7,Day 7,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
554,2007-02-11,Sunday -  July 08 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,07-01-2007 00:00,Jul-07,189,Day 189,8,Day 8,8,Day 8,8,Day 8,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
555,2007-02-12,Monday -  July 09 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,07-01-2007 00:00,Jul-07,190,Day 190,9,Day 9,9,Day 9,9,Day 9,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
556,2007-02-13,Tuesday -  July 10 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,07-01-2007 00:00,Jul-07,191,Day 191,10,Day 10,10,Day 10,10,Day 10,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
557,2007-02-14,Wednesday -  July 11 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,07-01-2007 00:00,Jul-07,192,Day 192,11,Day 11,11,Day 11,11,Day 11,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
558,2007-02-15,Thursday -  July 12 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,07-01-2007 00:00,Jul-07,193,Day 193,12,Day 12,12,Day 12,12,Day 12,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
559,2007-02-16,Friday -  July 13 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,07-01-2007 00:00,Jul-07,194,Day 194,13,Day 13,13,Day 13,13,Day 13,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
560,2007-02-17,Saturday -  July 14 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,07-01-2007 00:00,Jul-07,195,Day 195,14,Day 14,14,Day 14,14,Day 14,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
561,2007-02-18,Sunday -  July 15 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,07-01-2007 00:00,Jul-07,196,Day 196,15,Day 15,15,Day 15,15,Day 15,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
562,2007-02-19,Monday -  July 16 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,07-01-2007 00:00,Jul-07,197,Day 197,16,Day 16,16,Day 16,16,Day 16,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
563,2007-02-20,Tuesday -  July 17 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,07-01-2007 00:00,Jul-07,198,Day 198,17,Day 17,17,Day 17,17,Day 17,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
564,2007-02-21,Wednesday -  July 18 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,07-01-2007 00:00,Jul-07,199,Day 199,18,Day 18,18,Day 18,18,Day 18,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
565,2007-02-22,Thursday -  July 19 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,07-01-2007 00:00,Jul-07,200,Day 200,19,Day 19,19,Day 19,19,Day 19,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
566,2007-02-23,Friday -  July 20 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,07-01-2007 00:00,Jul-07,201,Day 201,20,Day 20,20,Day 20,20,Day 20,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
567,2007-02-24,Saturday -  July 21 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,07-01-2007 00:00,Jul-07,202,Day 202,21,Day 21,21,Day 21,21,Day 21,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
568,2007-02-25,Sunday -  July 22 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,07-01-2007 00:00,Jul-07,203,Day 203,22,Day 22,22,Day 22,22,Day 22,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
569,2007-02-26,Monday -  July 23 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,07-01-2007 00:00,Jul-07,204,Day 204,23,Day 23,23,Day 23,23,Day 23,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
570,2007-02-27,Tuesday -  July 24 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,07-01-2007 00:00,Jul-07,205,Day 205,24,Day 24,24,Day 24,24,Day 24,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
571,2007-02-28,Wednesday -  July 25 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,07-01-2007 00:00,Jul-07,206,Day 206,25,Day 25,25,Day 25,25,Day 25,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
572,2007-03-01,Thursday -  July 26 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,07-01-2007 00:00,Jul-07,207,Day 207,26,Day 26,26,Day 26,26,Day 26,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
573,2007-03-02,Friday -  July 27 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,07-01-2007 00:00,Jul-07,208,Day 208,27,Day 27,27,Day 27,27,Day 27,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
574,2007-03-03,Saturday -  July 28 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,07-01-2007 00:00,Jul-07,209,Day 209,28,Day 28,28,Day 28,28,Day 28,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
575,2007-03-04,Sunday -  July 29 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,07-01-2007 00:00,Jul-07,210,Day 210,29,Day 29,29,Day 29,29,Day 29,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
576,2007-03-05,Monday -  July 30 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,07-01-2007 00:00,Jul-07,211,Day 211,30,Day 30,30,Day 30,30,Day 30,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
577,2007-03-06,Tuesday -  July 31 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,07-01-2007 00:00,Jul-07,212,Day 212,31,Day 31,31,Day 31,31,Day 31,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
578,2007-03-07,Wednesday -  August 01 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,08-01-2007 00:00,Aug-07,213,Day 213,32,Day 32,32,Day 32,1,Day 1,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
579,2007-03-08,Thursday -  August 02 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,08-01-2007 00:00,Aug-07,214,Day 214,33,Day 33,33,Day 33,2,Day 2,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
580,2007-03-09,Friday -  August 03 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,08-01-2007 00:00,Aug-07,215,Day 215,34,Day 34,34,Day 34,3,Day 3,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
581,2007-03-10,Saturday -  August 04 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,08-01-2007 00:00,Aug-07,216,Day 216,35,Day 35,35,Day 35,4,Day 4,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
582,2007-03-11,Sunday -  August 05 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,08-01-2007 00:00,Aug-07,217,Day 217,36,Day 36,36,Day 36,5,Day 5,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
583,2007-03-12,Monday -  August 06 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,08-01-2007 00:00,Aug-07,218,Day 218,37,Day 37,37,Day 37,6,Day 6,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
584,2007-03-13,Tuesday -  August 07 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,08-01-2007 00:00,Aug-07,219,Day 219,38,Day 38,38,Day 38,7,Day 7,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
585,2007-03-14,Wednesday -  August 08 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,08-01-2007 00:00,Aug-07,220,Day 220,39,Day 39,39,Day 39,8,Day 8,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
586,2007-03-15,Thursday -  August 09 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,08-01-2007 00:00,Aug-07,221,Day 221,40,Day 40,40,Day 40,9,Day 9,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
587,2007-03-16,Friday -  August 10 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,08-01-2007 00:00,Aug-07,222,Day 222,41,Day 41,41,Day 41,10,Day 10,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
588,2007-03-17,Saturday -  August 11 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,08-01-2007 00:00,Aug-07,223,Day 223,42,Day 42,42,Day 42,11,Day 11,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
589,2007-03-18,Sunday -  August 12 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,08-01-2007 00:00,Aug-07,224,Day 224,43,Day 43,43,Day 43,12,Day 12,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
590,2007-03-19,Monday -  August 13 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,08-01-2007 00:00,Aug-07,225,Day 225,44,Day 44,44,Day 44,13,Day 13,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
591,2007-03-20,Tuesday -  August 14 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,08-01-2007 00:00,Aug-07,226,Day 226,45,Day 45,45,Day 45,14,Day 14,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
592,2007-03-21,Wednesday -  August 15 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,08-01-2007 00:00,Aug-07,227,Day 227,46,Day 46,46,Day 46,15,Day 15,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
593,2007-03-22,Thursday -  August 16 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,08-01-2007 00:00,Aug-07,228,Day 228,47,Day 47,47,Day 47,16,Day 16,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
594,2007-03-23,Friday -  August 17 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,08-01-2007 00:00,Aug-07,229,Day 229,48,Day 48,48,Day 48,17,Day 17,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
595,2007-03-24,Saturday -  August 18 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,08-01-2007 00:00,Aug-07,230,Day 230,49,Day 49,49,Day 49,18,Day 18,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
596,2007-03-25,Sunday -  August 19 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,08-01-2007 00:00,Aug-07,231,Day 231,50,Day 50,50,Day 50,19,Day 19,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
597,2007-03-26,Monday -  August 20 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,08-01-2007 00:00,Aug-07,232,Day 232,51,Day 51,51,Day 51,20,Day 20,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
598,2007-03-27,Tuesday -  August 21 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,08-01-2007 00:00,Aug-07,233,Day 233,52,Day 52,52,Day 52,21,Day 21,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
599,2007-03-28,Wednesday -  August 22 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,08-01-2007 00:00,Aug-07,234,Day 234,53,Day 53,53,Day 53,22,Day 22,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
600,2007-03-29,Thursday -  August 23 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,08-01-2007 00:00,Aug-07,235,Day 235,54,Day 54,54,Day 54,23,Day 23,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
601,2007-03-30,Friday -  August 24 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,08-01-2007 00:00,Aug-07,236,Day 236,55,Day 55,55,Day 55,24,Day 24,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
602,2007-03-31,Saturday -  August 25 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,08-01-2007 00:00,Aug-07,237,Day 237,56,Day 56,56,Day 56,25,Day 25,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
603,2007-04-01,Sunday -  August 26 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,08-01-2007 00:00,Aug-07,238,Day 238,57,Day 57,57,Day 57,26,Day 26,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
604,2007-04-02,Monday -  August 27 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,08-01-2007 00:00,Aug-07,239,Day 239,58,Day 58,58,Day 58,27,Day 27,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
605,2007-04-03,Tuesday -  August 28 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,08-01-2007 00:00,Aug-07,240,Day 240,59,Day 59,59,Day 59,28,Day 28,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
606,2007-04-04,Wednesday -  August 29 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,08-01-2007 00:00,Aug-07,241,Day 241,60,Day 60,60,Day 60,29,Day 29,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
607,2007-04-05,Thursday -  August 30 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,08-01-2007 00:00,Aug-07,242,Day 242,61,Day 61,61,Day 61,30,Day 30,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
608,2007-04-06,Friday -  August 31 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,08-01-2007 00:00,Aug-07,243,Day 243,62,Day 62,62,Day 62,31,Day 31,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
609,2007-04-07,Saturday -  September 01 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,09-01-2007 00:00,Sep-07,244,Day 244,63,Day 63,63,Day 63,1,Day 1,9,Month 9,3,Month 3,3,Month 3,3,Quarter 3,1,Quarter 1,2,Semester 2
610,2007-04-08,Sunday -  September 02 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,09-01-2007 00:00,Sep-07,245,Day 245,64,Day 64,64,Day 64,2,Day 2,9,Month 9,3,Month 3,3,Month 3,3,Quarter 3,1,Quarter 1,2,Semester 2
611,2007-04-09,Monday -  September 03 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,09-01-2007 00:00,Sep-07,246,Day 246,65,Day 65,65,Day 65,3,Day 3,9,Month 9,3,Month 3,3,Month 3,3,Quarter 3,1,Quarter 1,2,Semester 2
612,2007-04-10,Tuesday -  September 04 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,09-01-2007 00:00,Sep-07,247,Day 247,66,Day 66,66,Day 66,4,Day 4,9,Month 9,3,Month 3,3,Month 3,3,Quarter 3,1,Quarter 1,2,Semester 2
613,2007-04-11,Wednesday -  September 05 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,09-01-2007 00:00,Sep-07,248,Day 248,67,Day 67,67,Day 67,5,Day 5,9,Month 9,3,Month 3,3,Month 3,3,Quarter 3,1,Quarter 1,2,Semester 2
614,2007-04-12,Thursday -  September 06 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,09-01-2007 00:00,Sep-07,249,Day 249,68,Day 68,68,Day 68,6,Day 6,9,Month 9,3,Month 3,3,Month 3,3,Quarter 3,1,Quarter 1,2,Semester 2
615,2007-04-13,Friday -  September 07 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,09-01-2007 00:00,Sep-07,250,Day 250,69,Day 69,69,Day 69,7,Day 7,9,Month 9,3,Month 3,3,Month 3,3,Quarter 3,1,Quarter 1,2,Semester 2
616,2007-04-14,Saturday -  September 08 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,09-01-2007 00:00,Sep-07,251,Day 251,70,Day 70,70,Day 70,8,Day 8,9,Month 9,3,Month 3,3,Month 3,3,Quarter 3,1,Quarter 1,2,Semester 2
617,2007-04-15,Sunday -  September 09 2007,01-01-2007 00:00,Calendar 2007,07-01-2007 00:00,Semester 2 -  2007,07-01-2007 00:00,Quarter 3 -  2007,09-01-2007 00:00,Sep-07,252,Day 252,71,Day 71,71,Day 71,9,Day 9,9,Month 9,3,Month 3,3,Month 3,3,Quarter 3,1,Quarter 1,2,Semester 2
